x,kde,ekf_gaussian
-16.377502755486951,0.011548752103629047,0.1755279553073551
-16.34528866099582,0.011716543591950564,0.17701707451405835
-16.313074566504692,0.011885492588531421,0.17847149349051253
-16.280860472013565,0.0120555792170825,0.17989015269761596
-16.248646377522434,0.012226782949725448,0.18127201259176651
-16.216432283031303,0.012399082606643002,0.18261605489061269
-16.184218188540175,0.012572456356077481,0.1839212838204029
-16.152004094049047,0.012746881714680537,0.18518672734279928
-16.119789999557916,0.012922335548220715,0.18641143835904489
-16.087575905066785,0.013098794072651222,0.18759449588940053
-16.055361810575658,0.01327623285554376,0.18873500622579936
-16.02314771608453,0.013454626817891864,0.18983210405570197
-15.990933621593399,0.013633950236287454,0.19088495355517535
-15.95871952710227,0.013814176745473734,0.19189274944926546
-15.92650543261114,0.013995279341279218,0.19285471803778217
-15.894291338120011,0.014177230383933832,0.19377011818466733
-15.86207724362888,0.01436000160177205,0.19463824226917709
-15.829863149137751,0.01454356409532398,0.19545841709716918
-15.797649054646621,0.014727888341797574,0.19623000477085431
-15.765434960155492,0.01491294419995394,0.1969524035154373
-15.733220865664363,0.015098700915376963,0.19762504846115034
-15.701006771173233,0.015285127126139737,0.19824741237925472
-15.668792676682104,0.015472190868867773,0.19881900637066935
-15.636578582190975,0.015659859585200771,0.199339380505967
-15.604364487699845,0.015848100128653692,0.19980812441556545
-15.572150393208716,0.01603687877187681,0.20022486782902957
-15.539936298717587,0.016226161214315055,0.20058928106249305
-15.507722204226457,0.016415912590266448,0.20090107545330047
-15.475508109735328,0.01660609747733973,0.20116000374106838
-15.443294015244199,0.016796679905308608,0.20136586039446111
-15.411079920753069,0.016987623365363181,0.20151848188307611
-15.37886582626194,0.017178890819756279,0.20161774689393641
-15.346651731770811,0.017370444711842712,0.20166357649218791
-15.314437637279681,0.017562246976509877,0.20165593422570444
-15.28222354278855,0.01775425905099667,0.20159482617340566
-15.250009448297421,0.017946441886098632,0.20148030093719896
-15.217795353806292,0.018138755957755329,0.20131244957755973
-15.185581259315162,0.018331161279017821,0.20109140549286972
-15.153367164824033,0.018523617412390898,0.20081734424273759
-15.121153070332904,0.018716083482547326,0.20049048331562849
-15.088938975841774,0.018908518189409512,0.20011108184123425
-15.056724881350645,0.019100879821593381,0.19967944024811557
-15.024510786859516,0.019293126270209435,0.19919589986725048
-14.992296692368386,0.019485215043016604,0.19866084248222032
-14.960082597877257,0.019677103278922064,0.19807468982686435
-14.927868503386128,0.019868747762821899,0.1974379030313268
-14.895654408894998,0.020060104940775654,0.19675098201751609
-14.863440314403867,0.020251130935508718,0.196014464845085
-14.83122621991274,0.020441781562235539,0.19522892700912997
-14.799012125421608,0.020632012344795995,0.19439498069089159
-14.766798030930481,0.020821778532097993,0.19351327396282367
-14.73458393643935,0.021011035114858138,0.19258448994947316
-14.702369841948222,0.021199736842632204,0.19160934594569451
-14.670155747457091,0.021387838241127874,0.19058859249378779
-14.637941652965964,0.021575293629789737,0.18952301242122616
-14.605727558474833,0.021762057139648617,0.18841341984069487
-14.573513463983705,0.021948082731425143,0.18726065911423259
-14.541299369492574,0.022133324213879521,0.18606560378331538
-14.509085275001446,0.022317735262395541,0.18482915546678291
-14.476871180510315,0.022501269437790534,0.18355224272854764
-14.444657086019188,0.022683880205340432,0.18223581991707913
-14.412442991528057,0.022865520954009361,0.18088086597868636
-14.380228897036925,0.023046145015872252,0.17948838324666466
-14.348014802545798,0.023225705685721566,0.17805939620839573
-14.315800708054667,0.023404156240843785,0.17659495025251995
-14.283586613563539,0.023581449960957585,0.17509611039832104
-14.251372519072408,0.023757540148299793,0.17356396000947358
-14.219158424581281,0.023932380147847012,0.1719995994943247
-14.186944330090149,0.024105923367662974,0.17040414499487749
-14.154730235599022,0.024278123299357773,0.16877872706665648
-14.122516141107891,0.024448933538647015,0.16712448935162219
-14.090302046616763,0.024618307805997611,0.16544258724630612
-14.058087952125632,0.02478619996734923,0.1637341865673142
-14.025873857634505,0.024952564054897056,0.16200046221634282
-13.993659763143373,0.025117354287923194,0.1602425968468188
-13.961445668652246,0.02528052509366395,0.15846177953426299
-13.929231574161115,0.02544203112819932,0.1566592044524352
-13.897017479669987,0.025601827297352251,0.15483606955729839
-13.864803385178856,0.025759868777582892,0.15299357528079102
-13.832589290687729,0.02591611103686537,0.15113292323636765
-13.800375196196597,0.026070509855533847,0.14925531493821156
-13.768161101705466,0.026223021347082771,0.14736195053598869
-13.735947007214339,0.02637360197890895,0.14545402756694817
-13.703732912723208,0.026522208592982002,0.14353273972712921
-13.67151881823208,0.026668798426427356,0.1415992756633763
-13.639304723740949,0.026813329132011583,0.13965481778779631
-13.607090629249821,0.026955758798512582,0.13770054111624216
-13.57487653475869,0.02709604597096384,0.13573761213232646
-13.542662440267563,0.027234149670756963,0.13376718767841689
-13.510448345776432,0.027370029415590948,0.13179041387497967
-13.478234251285304,0.027503645239252174,0.12980842506958171
-13.446020156794173,0.027634957711214207,0.12782234281677254
-13.413806062303046,0.027763927956041566,0.12583327489000798
-13.381591967811914,0.027890517672585123,0.12384231432668631
-13.349377873320787,0.028014689152957042,0.12185053850730482
-13.317163778829656,0.028136405301269259,0.11985900826965196
-13.284949684338528,0.028255629652125486,0.11786876705888599
-13.252735589847397,0.028372326388851399,0.11588084011425673
-13.220521495356266,0.028486460361451863,0.11389623369316144
-13.188307400865138,0.028597997104281677,0.11191593433313364
-13.156093306374007,0.028706902853418304,0.10994090815229114
-13.12387921188288,0.028813144563722169,0.10797210018869031
-13.091665117391749,0.028916689925575688,0.10601043377894623
-13.059451022900621,0.029017507381286636,0.1040568099764122
-13.02723692840949,0.02911556614114438,0.10211210700912082
-12.995022833918362,0.029210836199119097,0.10017717977762534
-12.962808739427231,0.029303288348190872,0.098252859392790437
-12.930594644936104,0.029392894195299345,0.096339952753521599
-12.898380550444973,0.029479626175901472,0.094439242164334122
-12.866166455953845,0.029563457568128622,0.092551484992606445
-12.833952361462714,0.029644362506531727,0.090677413365278153
-12.801738266971586,0.029722315995404189,0.088817733904698618
-12.769524172480455,0.029797293921675259,0.086973127503253797
-12.737310077989328,0.029869273067361094,0.085144249136346647
-12.705095983498197,0.029938231121567144,0.083331727713233328
-12.672881889007069,0.030004146692032815,0.081536165965169854
-12.640667794515938,0.030066999316207897,0.079758140370254596
-12.608453700024807,0.030126769471856243,0.077998201114309898
-12.576239605533679,0.030183438587175763,0.076256872087082983
-12.544025511042548,0.030236989050429278,0.074534650913004194
-12.511811416551421,0.030287404219078589,0.072832009015693228
-12.47959732206029,0.030334668428414854,0.071149391715354393
-12.447383227569162,0.030378766999679334,0.069487218358170386
-12.415169133078031,0.030419686247669782,0.067845882476754493
-12.382955038586903,0.030457413487823947,0.066225751980697536
-12.350740944095772,0.030491937042778201,0.064627169376200971
-12.318526849604645,0.0305232462483945,0.063050452013769964
-12.286312755113514,0.030551331459252748,0.06149589236290133
-12.254098660622386,0.030576184053603336,0.059963758312689096
-12.221884566131255,0.030597796437776444,0.058454293497237048
-12.189670471640127,0.030616162050046622,0.056967717644761807
-12.157456377148996,0.030631275363947309,0.05550422694924164
-12.125242282657869,0.03064313189103568,0.054063994463465818
-12.093028188166738,0.030651728183102939,0.052647170512317681
-12.06081409367561,0.030657061833831361,0.05125388312512779
-12.028599999184479,0.030659131479894242,0.0498842384859189
-11.996385904693348,0.030657936801501744,0.04853832140037169
-11.96417181020222,0.030653478522388332,0.047216195778332221
-11.931957715711089,0.030645758409244245,0.045917905130690252
-11.899743621219962,0.030634779270591214,0.044643473079462453
-11.867529526728831,0.030620544955103173,0.043392903879916976
-11.835315432237703,0.03060306034937375,0.042166182953593867
-11.803101337746572,0.030582331375131867,0.0409632774310782
-11.770887243255444,0.030558364985907686,0.039784136703406317
-11.738673148764313,0.030531169163151749,0.038628692980991815
-11.706459054273186,0.030500752911809863,0.03749686185898507
-11.674244959782055,0.030467126255359356,0.036388542887990469
-11.642030865290927,0.030430300230306358,0.035303620149095341
-11.609816770799796,0.030390286880152158,0.034241962832179271
-11.577602676308668,0.030347099248831704,0.033203425816504151
-11.545388581817537,0.030300751373627074,0.032187850252603997
-11.51317448732641,0.030251258277569575,0.031195064144527059
-11.480960392835279,0.030198635961322724,0.030224882931504441
-11.448746298344147,0.030142901394565363,0.029277110068154682
-11.41653220385302,0.030084072506872138,0.028351537602358524
-11.384318109361889,0.030022168178105307,0.027447946749972481
-11.352104014870761,0.029957208228318766,0.026566108465581446
-11.31988992037963,0.029889213407185571,0.025705784008519857
-11.287675825888503,0.029818205382957895,0.024866725503429051
-11.255461731397371,0.029744206730960766,0.024048676494646339
-11.223247636906244,0.029667240921640966,0.023251372493760674
-11.191033542415113,0.029587332308164033,0.022474541519698795
-11.158819447923985,0.029504506113582057,0.02171790463074506
-11.126605353432854,0.029418788417572582,0.02098117644792781
-11.094391258941727,0.029330206142766893,0.020264065669244675
-11.062177164450596,0.029238787040665435,0.019566275574228447
-11.029963069959468,0.029144559677167375,0.018887504518394983
-10.997748975468337,0.029047553417707279,0.018227446417143321
-10.965534880977209,0.028947798412023478,0.017585791218717211
-10.933320786486078,0.028845325578559459,0.01696222536586605
-10.901106691994951,0.028740166588518828,0.016356432245880886
-10.86889259750382,0.02863235384957654,0.015768092628709308
-10.836678503012688,0.028521920489262383,0.015196885092889427
-10.804464408521561,0.028408900338029345,0.01464248643907109
-10.77225031403043,0.028293327912017312,0.014104572090925485
-10.740036219539302,0.028175238395525274,0.01358281648327435
-10.707822125048171,0.028054667623200628,0.013076893437297702
-10.675608030557044,0.027931652061968612,0.012586476522710435
-10.643393936065912,0.027806228792700061,0.012111239406822814
-10.611179841574785,0.027678435491641454,0.011650856190430185
-10.578965747083654,0.027548310411617129,0.011205001730499887
-10.546751652592526,0.02741589236301431,0.010773351949651932
-10.514537558101395,0.027281220694567426,0.01035558413245098
-10.482323463610268,0.027144335273951953,0.0099513772085535086
-10.450109369119136,0.027005276468204796,0.0095604120227734575
-10.417895274628009,0.026864085123981137,0.0091823715921536715
-10.385681180136878,0.026720802547663243,0.0088169413501481084
-10.35346708564575,0.026575470485333211,0.0084638093780417412
-10.321252991154619,0.026428131102624691,0.0081226666237506195
-10.289038896663488,0.026278826964466352,0.0077932071081644478
-10.25682480217236,0.026127601014730602,0.0074751281192080247
-10.224610707681229,0.025974496555802425,0.0071681303938143969
-10.192396613190102,0.025819557228076533,0.0068719182880168051
-10.160182518698971,0.02566282698940469,0.0065861999353784614
-10.127968424207843,0.025504350094502058,0.0063106873939931972
-10.095754329716712,0.025344171074321211,0.0060450967822994056
-10.063540235225584,0.025182334715418669,0.0057891484039615743
-10.031326140734453,0.025018886039315201,0.0055425668620814944
-9.9991120462433258,0.024853870281872296,0.0053050811630111199
-9.9668979517521947,0.024687332872690579,0.0050764248100448224
-9.9346838572610672,0.024519319414547564,0.0048563358872770962
-9.9024697627699361,0.024349875662888515,0.0046445571339157185
-9.8702556682788085,0.024179047505377357,0.0044408360093468298
-9.8380415737876774,0.024006880941526795,0.0042449247492508174
-9.8058274792965499,0.023833422062414955,0.0040565804130727329
-9.7736133848054187,0.023658717030504539,0.0038755649231517393
-9.7413992903142912,0.023482812059573401,0.0037016450958174542
-9.7091851958231601,0.023305753394770583,0.0035345926647604438
-9.676971101332029,0.023127587292809604,0.0033741842969859312
-9.6447570068409014,0.022948360002308453,0.0032202016016581736
-9.6125429123497703,0.02276811774429004,0.0030724311321427837
-9.5803288178586428,0.022586906692851454,0.0029306643815526284
-9.5481147233675117,0.022404772956017168,0.0027946977721002198
-9.5159006288763841,0.022221762556782088,0.0026643326385578535
-9.483686534385253,0.022037921414358393,0.0025393752061225253
-9.4514724398941254,0.021853295325633394,0.0024196365629800074
-9.4192583454029943,0.021667929946852137,0.002304932627857558
-9.3870442509118668,0.021481870775530376,0.0021950841128509941
-9.3548301564207357,0.021295163132611063,0.0020899164818063208
-9.3226160619296081,0.021107852144870105,0.0019892599045316065
-9.290401967438477,0.020919982727583872,0.0018929492071084757
-9.2581878729473495,0.020731599567462507,0.0018008238185676208
-9.2259737784562184,0.020542747105863287,0.0017127277141857783
-9.1937596839650908,0.020353469522286713,0.0016285093556560812
-9.1615455894739597,0.02016381071816566,0.0015480216283764504
-9.1293314949828321,0.01997381430095669,0.0014711217760945508
-9.097117400491701,0.019783523568535084,0.0013976713331404131
-9.0649033060005699,0.019592981493908434,0.0013275360544712721
-9.0326892115094424,0.019402230710248321,0.001260585843745599
-9.0004751170183113,0.019211313496250201,0.0011966946796362695
-8.9682610225271837,0.019020271761827464,0.00113574054058561
-8.9360469280360526,0.018829147034142936,0.0010776053281972757
-8.9038328335449251,0.018637980443985121,0.0010221747894530451
-8.8716187390537939,0.018446812712496249,0.00096933843793470275
-8.8394046445626664,0.018255684138250416,0.00091898947422418991
-8.8071905500715353,0.018064634584694379,0.00087102470564743206
-8.7749764555804077,0.017873703467947949,0.00082534446552028171
-8.7427623610892766,0.017682929744974558,0.00078185253204733629
-8.7105482665981491,0.017492351902118019,0.00074045604701751804
-8.678334172107018,0.0173020079440162,0.0007010654344328255
-8.6461200776158904,0.017111935382888764,0.00066359431919990716
-8.6139059831247593,0.01692217122820457,0.00062795944600688343
-8.5816918886336317,0.016732751976730416,0.000594080598501248
-8.5494777941425006,0.016543713602962487,0.00056188051887774574
-8.5172636996513695,0.016355091549943163,0.00053128482797875688
-8.485049605160242,0.016166920720462975,0.00050222194600308106
-8.4528355106691109,0.015979235468649964,0.00047462301391287029
-8.4206214161779833,0.015792069591949245,0.00044842181562229427
-8.3884073216868522,0.015605456323486335,0.00042355470104546553
-8.3561932271957247,0.015419428324824446,0.00039996051007550173
-8.3239791327045936,0.015234017679105616,0.00037758049756080216
-8.291765038213466,0.015049255884583447,0.00035635825933931107
-8.2595509437223349,0.014865173848540471,0.0003362396593861176
-8.2273368492312073,0.01468180188159417,0.00031717275812477715
-8.1951227547400762,0.014499169692386705,0.00029910774194768201
-8.1629086602489487,0.014317306382658528,0.00028199685398620902
-8.1306945657578176,0.014136240442705165,0.00026579432616669182
-8.09848047126669,0.013955999747211421,0.00025045631258400705
-8.0662663767755589,0.013776611551466591,0.00023594082422027948
-8.0340522822844314,0.013598102487951427,0.00022220766503230121
-8.0018381877933002,0.013420498563299096,0.00020921836942734635
-7.9696240933021727,0.013243825155626009,0.00019693614114351049
-7.9374099988110416,0.013068107012226896,0.00018532579354715441
-7.9051959043199105,0.012893368247634866,0.00017435369135682306
-7.8729818098287829,0.012719632342037298,0.00016398769379982894
-7.8407677153376518,0.012546922140049814,0.00015419709920478204
-7.8085536208465243,0.012375259849839818,0.00014495259103057377
-7.7763395263553932,0.012204667042595554,0.00013622618532966227
-7.7441254318642656,0.01203516465233942,0.00012799117964112252
-7.7119113373731345,0.011866772976077467,0.00012022210330654557
-7.6796972428820069,0.011699511674281069,0.00011289466919980132
-7.6474831483908758,0.011533399771696696,0.00010598572685961058
-7.6152690538997483,0.011368455658478199,9.9473217012076929e-05
-7.5830549594086172,0.011204697091635305,9.3336127468556302e-05
-7.5508408649174896,0.011042141196793597,8.7554450382714287e-05
-7.5186267704263585,0.010880804470260588,8.2109140849116275e-05
-7.486412675935231,0.010720702781390654,7.6982076824418262e-05
-7.4541985814440999,0.010561851375245426,7.2156020350974668e-05
-7.4219844869529723,0.010404264875540551,6.7614580061631818e-05
-7.3897703924618412,0.010247957287874322,6.3342174943459016e-05
-7.3575562979707136,0.010092942003232117,5.9323999337331061e-05
-7.3253422034795825,0.0099392318017595942,5.5545989149477344e-05
-7.2931281089884514,0.0097868388567973839,5.1994789250467394e-05
-7.2609140144973239,0.0096357747391728338,4.8657722036497803e-05
-7.2286999200061928,0.0094860504217394205,4.5522757127374097e-05
-7.1964858255150652,0.0093376762841592808,4.2578482175169059e-05
-7.1642717310239341,0.0091906621179214752,3.9814074757198101e-05
-7.1320576365328066,0.0090450171315876599,3.7219275326724436e-05
-7.0998435420416754,0.00890074995625946,3.4784361194598866e-05
-7.0676294475505479,0.0087578686512618728,3.250012151494511e-05
-7.0354153530594168,0.0086163807100323175,3.0357833247933404e-05
-7.0032012585682892,0.0084762930662106162,2.8349238072704467e-05
-6.9709871640771581,0.0083376120999229929,2.6466520223553844e-05
-6.9387730695860306,0.0082003436442511651,2.4702285222612362e-05
-6.9065589750948995,0.008064492991880506,2.3049539482405291e-05
-6.8743448806037719,0.0079300649019207019,2.1501670751887961e-05
-6.8421307861126408,0.0077970636068903296,2.0052429379789273e-05
-6.8099166916215133,0.0076654928198586995,1.8695910369386426e-05
-6.7777025971303821,0.0075353557417385123,1.7426536199139457e-05
-6.745488502639251,0.0074066550687210443,1.6239040383971427e-05
-6.7132744081481235,0.0072793929998477124,1.5128451752347168e-05
-6.6810603136569924,0.0071535712447096831,1.4090079414707705e-05
-6.6488462191658648,0.0070291910312702474,1.3119498399243386e-05
-6.6166321246747337,0.006906253113800994,1.2212535931425817e-05
-6.5844180301836062,0.006784757780925888,1.1365258334189419e-05
-6.5522039356924751,0.0066647048637659741,1.0573958526121685e-05
-6.5199898412013475,0.0065460937441783537,9.8351440955207377e-06
-6.4877757467102164,0.0064289233630812851,9.1455259286734056e-06
-6.4555616522190888,0.0063131922288598413,8.5020073712253978e-06
-6.4233475577279577,0.0061988984258450853,7.9016739020284896e-06
-6.3911334632368302,0.0060860396228595093,7.341783299380684e-06
-6.3589193687456991,0.0059746130818230216,6.8197562800989488e-06
-6.3267052742545715,0.0058646156664122016,6.3331675924021949e-06
-6.2944911797634404,0.0057560438507674094,5.879737544110108e-06
-6.2622770852723129,0.0056488937282397917,5.4573239482021718e-06
-6.2300629907811818,0.0055431610201735664,5.0639144683090022e-06
-6.1978488962900542,0.0054388410847167369,4.697619347242163e-06
-6.1656348017989231,0.0053359289256537032,4.3566645021915679e-06
-6.133420707307792,0.0052344192012549751,4.0393849707449978e-06
-6.1012066128166644,0.0051343062331366696,3.7442186923987117e-06
-6.0689925183255333,0.0050355840151256985,3.4697006107403507e-06
-6.0367784238344058,0.0049382462221230173,3.214457081989558e-06
-6.0045643293432747,0.0048422862189618525,2.9772005760770068e-06
-5.9723502348521471,0.0047476970692527567,2.7567246569329965e-06
-5.940136140361016,0.0046544715442125078,2.5518992291346826e-06
-5.9079220458698884,0.0045626021314704108,2.3616660385339637e-06
-5.8757079513787573,0.0044720810438473434,2.1850344149475245e-06
-5.8434938568876298,0.0043829002281018641,2.0210772454437347e-06
-5.8112797623964987,0.0042950513736406647,1.8689271672012305e-06
-5.7790656679053711,0.0042085259211853687,1.7277729693462074e-06
-5.74685157341424,0.0041233150713944448,1.5968561935946149e-06
-5.7146374789231125,0.0040394097934335514,1.4754679239363393e-06
-5.6824233844319814,0.0039568008334907711,1.362945755996062e-06
-5.6502092899408538,0.0038754787232328871,1.2586709370939972e-06
-5.6179951954497227,0.0037954337881977761,1.1620656684057343e-06
-5.5857811009585951,0.0037166561561199408,1.0725905609864943e-06
-5.553567006467464,0.0036391357651848204,9.8974223777900819e-07
-5.5213529119763329,0.0035628623722081267,9.1305107406823048e-07
-5.4891388174852054,0.0034878255607372882,8.4207906917795817e-07
-5.4569247229940743,0.0034140147490707667,7.7641784252630871e-07
-5.4247106285029467,0.0033414191981931446,7.1568674746765968e-07
-5.3924965340118156,0.0032700280196213279,6.5953109664844928e-07
-5.3602824395206881,0.003199830183160308,6.0762049289409179e-07
-5.328068345029557,0.0031308145245648022,5.5964725992298345e-07
-5.2958542505384294,0.0030629697531042179,5.1532496745281651e-07
-5.2636401560472983,0.0029962844590283953,4.7438704552296039e-07
-5.2314260615561707,0.0029307471209317208,4.3658548310602538e-07
-5.1992119670650396,0.0028663461130129645,4.016896063207917e-07
-5.1669978725739121,0.002803069712229296,3.6948493178900853e-07
-5.134783778082781,0.0027409061053411629,3.3977209089906834e-07
-5.1025696835916534,0.0026798433958478154,3.1236582095162644e-07
-5.0703555891005223,0.0026198696108098592,2.8709401936512613e-07
-5.0381414946093948,0.002560972707558395,2.637968573139535e-07
-5.0059274001182636,0.002503140580288569,2.4232594935808053e-07
-4.9737133056271325,0.0024463610665362121,2.225435758015341e-07
-4.941499211136005,0.0023906219535361874,2.043219546873564e-07
-4.9092851166448739,0.0023359109844613376,1.8754256049979816e-07
-4.8770710221537463,0.0022822158645407057,1.7209548680011457e-07
-4.8448569276626152,0.0022295242670561347,1.5787885017085368e-07
-4.8126428331714877,0.0021778238392166508,1.4479823298540146e-07
-4.7804287386803566,0.0021271022079090512,1.3276616265458168e-07
-4.748214644189229,0.0020773469853250666,1.2170162513103881e-07
-4.7160005496980979,0.0020285457744637849,1.1152961057470196e-07
-4.6837864552069703,0.0019806861745091608,1.021806891994873e-07
-4.6515723607158392,0.0019337557860820902,9.3590615432418857e-08
-4.6193582662247117,0.0018877422163672863,8.5699958622040297e-08
-4.5871441717335806,0.001842633084114007,7.8453758633322092e-08
-4.554930077242453,0.001798416024511428,7.1801204761665428e-08
-4.5227159827513219,0.0017550786939378807,6.5695336489074741e-08
-4.4905018882601944,0.0017126087745848639,6.0092764691495832e-08
-4.4582877937690633,0.0016709939789554997,5.4953411987726699e-08
-4.4260736992779357,0.0016302220542379097,5.0240270997541827e-08
-4.3938596047868046,0.0015902807865539788,4.5919179349770956e-08
-4.3616455102956735,0.001551158005083848,4.195861035036338e-08
-4.3294314158045459,0.0015128415860668691,3.8329478285974773e-08
-4.2972173213134148,0.0014753194566793216,3.5004957400637357e-08
-4.2650032268222873,0.0014385795987901361,3.1960313641686651e-08
-4.2327891323311562,0.0014026100525947401,2.9172748326505504e-08
-4.2005750378400286,0.0013673989201285486,2.6621252933992829e-08
-4.1683609433488975,0.0013329343686603783,2.4286474274044578e-08
-4.13614684885777,0.0012992046339673664,2.2150589334976039e-08
-4.1039327543666388,0.0012661980234919688,2.0197189152770243e-08
-4.0717186598755113,0.0012339029193823401,1.8411171087510726e-08
-4.0395045653843802,0.0012023077814174588,1.6778638931409864e-08
-4.0072904708932526,0.0011714011498177217,1.5286810309658601e-08
-3.9750763764021215,0.0011411716479427596,1.3923930869953163e-08
-3.942862281910994,0.001111607984877634,1.2679194789171698e-08
-3.9106481874198629,0.0010826989579087337,1.1542671156331439e-08
-3.8784340929287353,0.0010544334548907284,1.050523581979889e-08
-3.8462199984376042,0.0010268004565064045,9.5585083138171987e-09
-3.8140059039464766,0.00099978903842038802,8.6947935048782677e-09
-3.7817918094553455,0.00097338837332876021,7.9070276223596066e-09
-3.7495777149642144,0.00094758773290582561,7.1887283602886538e-09
-3.7173636204730869,0.00092237648964984295,6.533948758134941e-09
-3.6851495259819558,0.00089774411862927157,5.9372345882696401e-09
-3.6529354314908282,0.00087368019913129983,5.3935849962303678e-09
-3.6207213369996971,0.00085017441621432818,4.8984161572583615e-09
-3.5885072425085696,0.00082721656216610184,4.4475277288097664e-09
-3.5562931480174385,0.00080479653786936904,4.0370718939354267e-09
-3.5240790535263109,0.0007829043540767349,3.6635248046445679e-09
-3.4918649590351798,0.00076153013259665735,3.32366024766478e-09
-3.4596508645440522,0.0007406641073922723,3.0145253674479102e-09
-3.4274367700529211,0.00072029662559494568,2.7334182928896292e-09
-3.3952226755617936,0.00070041814843452147,2.4778675250891455e-09
-3.3630085810706625,0.00068101925208790236,2.2456129536107097e-09
-3.3307944865795349,0.00066209062844814644,2.0345883781732741e-09
-3.2985803920884038,0.00064362308581568015,1.8429054215212851e-09
-3.2663662975972763,0.00062560754951379669,1.668838727466323e-09
-3.2341522031061452,0.00060803506243010768,1.5108123457639576e-09
-3.201938108615014,0.00059089678548606957,1.3673872126461162e-09
-3.1697240141238865,0.00057418399803640821,1.2372496424920951e-09
-3.1375099196327554,0.0005578880982002951,1.1192007523279886e-09
-3.1052958251416278,0.00054200060312639545,1.0121467466199325e-09
-3.0730817306504967,0.00052651314919345841,9.1508999520084945e-10
-3.0408676361593692,0.0005114174921486079,8.2712084216911185e-10
-3.0086535416682381,0.0004967055071850694,7.4741008824413937e-10
-2.9764394471771105,0.00048236918896131439,6.7520209338309179e-10
-2.9442253526859794,0.00046840065156356108,6.0980845047407986e-10
-2.9120112581948518,0.00045479212841347693,5.5060218464756507e-10
-2.8797971637037207,0.00044153597212293695,4.9701243620503725e-10
-2.8475830692125932,0.00042862465429785023,4.4851958837365611e-10
-2.8153689747214621,0.00041605076529277306,4.0465080407120036e-10
-2.7831548802303345,0.00040380701391826645,3.6497593862591023e-10
-2.7509407857392034,0.00039188622710278643,3.2910379795296777e-10
-2.7187266912480759,0.00038028134951097984,2.9667871405945746e-10
-2.6865125967569448,0.00036898544312018459,2.6737741194391017e-10
-2.6542985022658172,0.00035799168675694834,2.4090614398854928e-10
-2.6220844077746861,0.00034729337559530864,2.1699806982233596e-10
-2.589870313283555,0.00033688392061867266,1.9541086137246798e-10
-2.5576562187924274,0.00032675684804703493,1.7592451443030766e-10
-2.5254421243012963,0.00031690579873120648,1.5833934954462988e-10
-2.4932280298101688,0.00030732452751585808,1.4247418642901239e-10
-2.4610139353190377,0.00029800690257304855,1.2816467733921439e-10
-2.4287998408279101,0.0002889469047078813,1.1526178604836726e-10
-2.396585746336779,0.00028013862663799809,1.0363040012929847e-10
-2.3643716518456515,0.00027157627224855713,9.3148065251474975e-11
-2.3321575573545203,0.00026325415582423577,8.3703831120458087e-11
-2.2999434628633928,0.00025516670125998804,7.519719953660256e-11
-2.2677293683722617,0.00024730844125197784,6.7537165831902669e-11
-2.2355152738811341,0.00023967401647042501,6.0641345664701303e-11
-2.203301179390003,0.00023225817471571469,5.4435179815705514e-11
-2.1710870848988755,0.00022505577005942954,4.885121023996417e-11
-2.1388729904077444,0.00021806176197171372,4.3828421191859139e-11
-2.1066588959166168,0.00021127121443647746,3.931163975770088e-11
-2.0744448014254857,0.0002046792950558633,3.5250990606372242e-11
-2.0422307069343582,0.00019828127414541063,3.1601400206043129e-11
-2.010016612443227,0.00019207252382133456,2.83221461570437e-11
-1.9778025179520959,0.00018604851708127211,2.5376447660426124e-11
-1.9455884234609684,0.00018020482687986476,2.2731093480977799e-11
-1.9133743289698373,0.00017453712520051909,2.035610407491687e-11
-1.8811602344787097,0.00016904118212464881,1.8224424838327961e-11
-1.8489461399875786,0.00016371286489969404,1.6311647694605985e-11
-1.8167320454964511,0.00015854813700717768,1.4595758479662741e-11
-1.78451795100532,0.00015354305723206351,1.3056907804094218e-11
-1.7523038565141924,0.00014869377873461025,1.1677203273551132e-11
-1.7200897620230613,0.00014399654812594851,1.0440521133628139e-11
-1.6878756675319337,0.00013944770454856324,9.3323355750976736e-12
-1.6556615730408026,0.00013504367876282646,8.3395640904754668e-12
-1.6234474785496751,0.00013078099224071103,7.4504274149214548e-12
-1.591233384058544,0.00012665625626783698,6.6543227143825651e-12
-1.5590192895674164,0.00012266617105492175,5.9417088027016707e-12
-1.5268051950762853,0.00011880752485971143,5.304002278022987e-12
-1.4945911005851578,0.00011507719312045849,4.7334835680939892e-12
-1.4623770060940267,0.00011147213760198149,4.2232119647411563e-12
-1.4301629116028955,0.00010798940555531944,3.7669488106199198e-12
-1.397948817111768,0.00010462612889199085,3.3590880769433398e-12
-1.3657347226206369,0.00010137952337380859,2.9945936398997484e-12
-1.3335206281295093,9.8246887819262329e-05,2.6689426264222757e-12
-1.3013065336383782,9.5225603327351522e-05,2.3780742573861657e-12
-1.2690924391472507,9.2313132519847291e-05,2.1183436686565645e-12
-1.2368783446561196,8.9507018802846618e-05,1.8864802381140257e-12
-1.204664250164992,8.6804885648554742e-05,1.6795499902518532e-12
-1.1724501556738609,8.4204435898126021e-05,1.4949216895244561e-12
-1.1402360611827334,8.170345108644962e-05,1.330236269669872e-12
-1.1080219666916022,7.9299790789710327e-05,1.1833792790329812e-12
-1.0758078722004747,7.6991391996560126e-05,1.0524560517644432e-12
